date,BTC,XRP,BNB,DOGE,ADA,TRX,LTC,LINK,BCH,EOS,ETC,MKR,ZEC,XLM,XMR,MANA,DASH,NEO,ELF,SNX,STORJ,VGX,ENJ,DGB,ZEN,GLM,ZIL,BAT,GFT,GNO,IOTA,MED,LRC,POWR,AMB,WAVES,CVC,RVN,ONT,REN,XDC,DENT,ARK,BLZ,GAS,NMR,ANT,OMG,ADX,RLC,VIC,LSK,SBD,ARDR,TRAC,PRO,BTG,MLN,XVG,XNO,MTL,UQC,DCR,SNT,UTK,PIVX,SYS,REQ,FUN,VIB,IDEX,MDT,BORG,STEEM,ZRX,ICX
2018-01-12,-0.275,-0.22627737226277367,,,,-0.26190476190476186,-0.33333333333333337,-0.5,-0.05882352941176472,-0.16666666666666663,0.0,-0.25,0.0,-0.15625,0.8333333333333333,0.33333333333333326,-0.2222222222222222,0.11111111111111116,0.0,,-0.4078947368421053,-0.6,,,-0.2222222222222222,-0.21052631578947367,2.0,-0.34782608695652173,0.0,0.0,-0.03703703703703709,0.49122807017543857,-0.16279069767441856,,-0.23404255319148937,-0.10416666666666663,-0.40506329113924056,-0.5555555555555556,-0.14035087719298245,0.0,0.5,,0.0,-0.2941176470588235,-0.8571428571428572,-0.3380281690140845,-0.1428571428571429,0.33333333333333326,-0.5,-0.4444444444444444,-0.38636363636363635,-0.0625,0.5263157894736843,,0.0,-0.15441176470588236,0.11111111111111116,-0.8,0.4375,-1.0,-0.48275862068965514,,-0.3561643835616438,-0.23076923076923073,,,0.0,,2.3333333333333335,0.2857142857142858,2.6666666666666665,-0.18181818181818177,,-0.0220233998623538,,
2018-01-13,0.13793103448275867,-0.5660377358490566,,0.0,,-0.032258064516129004,0.11111111111111116,0.0,0.125,-0.4,-0.10679611650485432,-0.33333333333333337,-0.6666666666666667,-0.2962962962962963,0.09090909090909083,0.75,-0.5714285714285714,0.0,0.16666666666666674,-1.0,0.2666666666666666,1.25,,0.0,0.2857142857142858,-0.6,-0.33333333333333337,0.6000000000000001,2.0,-0.30000000000000004,0.5,-0.2823529411764706,-0.3055555555555556,,-0.3055555555555556,-0.037209302325581395,-0.04255319148936165,0.875,-0.22448979591836737,0.0,-0.2666666666666667,,0.0,-0.16666666666666663,0.0,0.042553191489361764,-0.33333333333333337,-0.13970588235294112,0.6363636363636365,0.8,0.4444444444444444,0.8666666666666667,-0.6551724137931034,,1.0,-0.23478260869565215,-0.7,4.0,-0.21739130434782605,,0.6000000000000001,,-0.12765957446808507,-0.30000000000000004,0.0,,0.8,,-0.6,-0.7777777777777778,-1.0,-0.16666666666666663,,-0.12596762843068265,,
2018-01-14,0.7575757575757576,0.13043478260869557,,-1.0,,0.3666666666666667,-0.44999999999999996,-1.0,-0.5555555555555556,0.16666666666666674,0.2717391304347827,1.25,6.0,0.21052631578947367,0.0,-0.7142857142857143,1.6666666666666665,0.0,0.0,,-0.5263157894736843,0.11111111111111116,,-1.0,-0.2222222222222222,0.16666666666666674,0.25,0.29166666666666674,-0.6666666666666667,0.8571428571428572,-0.46153846153846156,0.39344262295081966,0.6399999999999999,,0.1200000000000001,0.14009661835748788,-0.0888888888888889,0.1333333333333333,-0.13157894736842102,-1.0,-0.09090909090909094,,-0.09090909090909094,0.19999999999999996,0.5,0.3265306122448979,0.0,0.02564102564102555,-0.11111111111111116,-0.11111111111111116,0.4358974358974359,-0.1071428571428571,0.7,,-0.5,0.05681818181818188,3.666666666666667,-0.19999999999999996,-0.05555555555555558,0.0,0.08333333333333326,,0.2195121951219512,0.2857142857142858,6.5,,0.0,,-0.5,3.0,,0.06666666666666665,,0.07729468599033806,,
2018-01-15,-0.22413793103448276,0.5,,,,0.2682926829268293,0.8181818181818181,,0.625,0.4285714285714286,0.24786324786324787,0.22222222222222232,-0.5714285714285714,0.4347826086956521,0.25,1.5,0.125,0.8999999999999999,-0.1428571428571429,-0.6666666666666667,0.4814814814814814,-0.6,,,0.1428571428571428,0.2857142857142858,0.0,-0.22580645161290325,2.0,-0.8461538461538461,0.0,0.17647058823529416,0.09756097560975618,,-0.0357142857142857,-0.10593220338983056,0.04878048780487809,-0.05882352941176472,0.39393939393939403,,0.5,,0.5,-0.33333333333333337,2.0,-0.07692307692307687,-0.5,-0.025000000000000022,-0.25,-0.5,0.03571428571428581,-0.12,-0.05882352941176472,,3.0,0.18279569892473124,-0.4285714285714286,0.5,0.2941176470588236,-1.0,0.3076923076923077,,0.040000000000000036,0.22222222222222232,-0.8,,-0.11111111111111116,,0.0,0.125,0.75,1.125,,0.1375186846038865,,
2018-01-16,-0.2666666666666667,-0.0641025641025641,,1.0,,-0.038461538461538436,-0.35,-0.75,0.8461538461538463,-0.4,-0.21232876712328763,-0.4545454545454546,0.0,-0.36363636363636365,-0.33333333333333337,-0.4,-0.5555555555555556,-0.23684210526315785,0.16666666666666674,0.0,-0.050000000000000044,1.5,,0.33333333333333326,-0.5,0.0,0.3999999999999999,0.0,-0.6666666666666667,3.5,0.1428571428571428,-0.020000000000000018,-0.0444444444444444,,0.6296296296296295,0.0,0.20930232558139528,-0.375,0.08695652173913038,,-0.19999999999999996,,-0.8,1.75,-0.7777777777777778,0.19999999999999996,3.0,0.008547008547008517,0.41666666666666674,1.0,-0.13793103448275867,-0.2272727272727273,0.125,,-0.75,-0.009090909090909038,0.25,0.0,-0.2727272727272727,,0.11764705882352944,,0.3653846153846154,-0.7272727272727273,0.33333333333333326,,0.0,,1.5,-0.5555555555555556,2.142857142857143,0.17647058823529416,,-0.005256241787122251,,
2018-01-17,0.18181818181818188,0.17808219178082196,,-1.0,,-0.06000000000000005,0.6923076923076923,6.0,-0.375,0.33333333333333326,0.37391304347826093,1.0,0.0,0.23809523809523814,-0.6,1.6666666666666665,1.5,-0.03448275862068961,0.09523809523809534,-1.0,0.5789473684210527,-0.4,,-0.75,2.0,0.11111111111111116,0.0,0.04166666666666674,2.0,-0.11111111111111116,-0.04166666666666663,-0.16326530612244894,0.5116279069767442,,-0.2727272727272727,0.13744075829383884,0.28846153846153855,0.6000000000000001,-0.020000000000000018,-1.0,0.5833333333333333,,2.3333333333333335,-0.18181818181818177,1.5,-0.09722222222222221,-0.5,0.22033898305084754,0.23529411764705888,0.375,-0.16000000000000003,-0.05882352941176472,-0.16666666666666663,,-1.0,-0.02752293577981646,-0.4,0.0,-0.375,-0.5,-0.26315789473684215,,-0.23943661971830987,4.0,-0.5,,0.875,,-0.8,2.0,-0.6818181818181819,0.10000000000000009,,0.0217965653896961,,
2018-01-18,-0.10256410256410253,0.03488372093023262,,,,-0.17021276595744683,0.0,-0.4285714285714286,0.19999999999999996,0.125,-0.10126582278481011,-0.25,-0.33333333333333337,-0.15384615384615385,3.25,-0.125,1.6,-0.0714285714285714,0.6086956521739131,,0.3833333333333333,0.0,,1.0,-0.33333333333333337,0.3999999999999999,-0.1428571428571429,0.76,-0.6666666666666667,0.0,0.17391304347826098,0.08536585365853666,-0.49230769230769234,,0.125,0.08749999999999991,0.22388059701492535,0.0,-0.04081632653061229,,0.05263157894736836,,0.10000000000000009,-0.38888888888888884,1.7999999999999998,0.10769230769230775,0.75,-0.2222222222222222,-0.5238095238095238,-0.8181818181818181,0.11904761904761907,0.625,0.8,,,0.12264150943396235,2.1666666666666665,-0.5,1.7999999999999998,0.0,0.0714285714285714,,0.09259259259259256,-0.4666666666666667,-0.5,,-0.2666666666666667,,1.0,-0.5833333333333333,0.2857142857142858,-0.2954545454545454,,0.098901098901099,,
2018-01-19,-0.4,-0.2696629213483146,,-1.0,,-0.3589743589743589,0.0,1.0,0.2777777777777777,-0.33333333333333337,-0.23943661971830987,-0.6666666666666667,2.0,0.045454545454545414,-0.5882352941176471,-0.8571428571428572,-0.7307692307692308,-0.1923076923076923,-0.45945945945945943,,-0.1807228915662651,0.33333333333333326,,2.5,-0.375,-0.1428571428571429,-0.16666666666666663,-0.11363636363636365,1.0,-0.125,1.8888888888888888,-0.1235955056179775,-0.12121212121212122,,-0.36111111111111116,-0.07662835249042144,-0.426829268292683,0.5,0.06382978723404253,0.0,-0.4,,0.18181818181818188,-0.2727272727272727,-0.8571428571428572,-0.29166666666666663,0.0,0.1339285714285714,0.5,1.5,0.042553191489361764,-0.23076923076923073,-0.2962962962962963,,-1.0,-0.2857142857142857,-0.4736842105263158,-0.6666666666666667,-0.4285714285714286,0.0,-0.4666666666666667,,0.03389830508474567,0.125,3.0,,-0.2727272727272727,,0.0,0.19999999999999996,0.11111111111111116,0.09677419354838701,,-0.15588235294117647,,
2018-01-20,0.0,-0.3846153846153846,,,,-0.28,-0.4545454545454546,-1.0,-0.4347826086956522,-0.33333333333333337,-0.15740740740740744,-0.33333333333333337,-0.16666666666666663,-0.34782608695652173,1.0,4.0,-0.1428571428571429,-0.38095238095238093,-0.050000000000000044,,-0.3970588235294118,-0.375,,-0.5714285714285714,0.3999999999999999,-0.41666666666666663,-0.09999999999999998,-0.5384615384615384,0.0,0.0,-0.8076923076923077,-0.21794871794871795,-0.31034482758620685,,0.21739130434782616,-0.2821576763485477,-0.21276595744680848,-0.5416666666666667,-0.33999999999999997,-1.0,0.0,,-0.5384615384615384,0.5,1.5,-0.21568627450980393,0.2857142857142858,0.023622047244094446,-0.33333333333333337,0.3999999999999999,-0.08163265306122447,0.050000000000000044,0.0,,,-0.12941176470588234,-0.8,2.0,0.9375,0.0,0.0625,,-0.540983606557377,-0.4444444444444444,-0.75,,0.0,,0.0,-0.8333333333333334,-0.6,-0.47058823529411764,,-0.032752613240418116,,
2018-01-21,0.5238095238095237,-0.17500000000000004,,-1.0,,1.1111111111111112,0.33333333333333326,,-0.23076923076923073,0.125,0.1428571428571428,3.0,0.19999999999999996,0.2666666666666666,-0.2857142857142857,-1.0,-1.0,1.3076923076923075,-0.5263157894736843,,0.1707317073170731,-0.4,,0.0,-0.7142857142857143,0.1428571428571428,-0.33333333333333337,-0.4444444444444444,-1.0,0.2857142857142858,-0.19999999999999996,0.11475409836065564,-0.25,,0.25,0.5549132947976878,0.10810810810810811,-0.09090909090909094,0.06060606060606055,,-0.5,,0.16666666666666674,-0.41666666666666663,-0.4,0.2749999999999999,-0.7777777777777778,-0.11538461538461542,0.6000000000000001,-0.2857142857142857,-0.15555555555555556,-0.1428571428571429,0.894736842105263,,-1.0,0.17567567567567566,0.5,-0.33333333333333337,-0.5483870967741935,0.0,0.2941176470588236,,1.1428571428571428,0.6000000000000001,4.0,,0.125,,-0.5,3.0,-0.25,-0.16666666666666663,,-0.04394812680115279,,
2018-01-22,-0.0625,0.33333333333333326,,,,-0.10526315789473684,-0.4375,-1.0,0.8,0.8888888888888888,0.33653846153846145,0.125,-1.0,0.10526315789473695,-0.6,,,-0.2666666666666667,0.6666666666666667,-1.0,0.0625,0.0,,0.6666666666666667,-1.0,0.5,1.0,1.4,,-0.5555555555555556,0.5833333333333333,-0.11764705882352944,0.6666666666666667,,-0.19999999999999996,-0.11524163568773238,0.6341463414634145,0.0,0.5714285714285714,0.5,1.5,,0.0,1.4285714285714284,2.0,0.13725490196078427,2.5,0.3913043478260869,-0.125,-0.4,0.26315789473684204,0.38888888888888884,-0.02777777777777779,,,0.12643678160919536,2.6666666666666665,1.5,-0.3571428571428571,-1.0,0.5909090909090908,,0.016666666666666607,-0.625,-0.8,,-0.2222222222222222,,0.0,0.0,1.0,0.9333333333333333,,0.11228334589299171,,
2018-01-23,-0.06666666666666665,0.2954545454545454,,0.0,,0.4411764705882353,1.4444444444444446,,-0.05555555555555558,-0.05882352941176472,-0.2230215827338129,-0.11111111111111116,,-0.09523809523809523,1.5,2.0,-0.33333333333333337,-0.36363636363636365,0.2666666666666666,,-0.039215686274509776,1.0,,-0.6,,-0.33333333333333337,0.16666666666666674,0.0,6.0,1.5,-0.368421052631579,0.43333333333333335,0.3600000000000001,,0.8928571428571428,-0.07563025210084029,0.07462686567164178,1.6,0.16363636363636358,0.0,0.2666666666666666,,0.7142857142857142,0.05882352941176472,-0.5555555555555556,-0.2586206896551724,0.0,-0.26875000000000004,0.2857142857142858,4.333333333333333,0.14583333333333326,0.1200000000000001,0.0,,7.0,0.20408163265306123,-0.36363636363636365,-1.0,0.33333333333333326,,-0.11428571428571432,,0.180327868852459,1.0,1.0,,0.7142857142857142,,4.0,1.0,0.0,0.13793103448275867,,0.027100271002709952,,
2018-01-24,0.5714285714285714,0.07017543859649122,,0.0,,-0.40816326530612246,-0.5454545454545454,-1.0,-0.05882352941176472,-0.5625,0.2962962962962963,0.0,,0.6842105263157894,0.10000000000000009,-0.6666666666666667,1.25,1.0,0.368421052631579,-0.75,0.08163265306122458,0.0,,0.5,0.0,-0.125,-0.5,0.20833333333333326,-0.8571428571428572,-0.5,1.4166666666666665,-0.12790697674418605,0.0,,0.09433962264150941,-0.06818181818181823,-0.11111111111111116,-0.7692307692307692,0.09375,-0.33333333333333337,2.3684210526315788,,-0.16666666666666663,-0.38888888888888884,-0.5,0.34883720930232553,0.1428571428571428,0.05128205128205132,0.38888888888888884,-0.5,0.018181818181818077,-0.0714285714285714,0.2857142857142858,,-1.0,-0.10169491525423724,-0.1428571428571429,,0.0,,0.12903225806451624,,0.05555555555555558,-0.33333333333333337,2.5,,-0.6666666666666667,,-0.8,-0.625,0.5,-0.12121212121212122,,0.2816622691292876,,
2018-01-25,-0.38636363636363635,-0.19672131147540983,,-1.0,,0.27586206896551735,1.6,,0.125,1.5714285714285716,-0.17142857142857137,-0.5,0.0,-0.25,0.0,0.0,0.0,-0.25,0.03846153846153855,-1.0,0.26415094339622636,-0.16666666666666663,,-1.0,-0.5,0.4285714285714286,0.7142857142857142,-0.24137931034482762,1.0,0.6000000000000001,-0.24137931034482762,0.06666666666666665,-0.02941176470588236,,-0.3448275862068966,-0.0536585365853659,-0.140625,0.33333333333333326,0.0714285714285714,0.0,-0.734375,,0.6000000000000001,0.18181818181818188,1.5,-0.08620689655172409,0.125,-0.21138211382113825,-0.36,0.0,0.2142857142857142,-0.23076923076923073,-0.4222222222222223,,,0.028301886792452935,0.16666666666666674,-0.6,0.16666666666666674,-0.75,0.0,,-0.03947368421052633,0.5,-0.1428571428571429,,1.5,,0.0,0.6666666666666667,0.0,0.0,,0.06639217704580536,,
2018-01-26,0.14814814814814814,0.0,,,,-0.5135135135135135,-0.15384615384615385,0.0,-0.05555555555555558,-0.2222222222222222,-0.03448275862068961,1.0,-1.0,0.33333333333333326,-0.09090909090909094,0.0,-0.11111111111111116,-0.23809523809523814,-0.37037037037037035,,-0.28358208955223885,-0.19999999999999996,,,0.0,0.19999999999999996,0.0,-0.045454545454545414,0.0,0.5,-0.40909090909090906,-0.050000000000000044,-0.24242424242424243,,0.42105263157894735,-0.010309278350515427,-0.10909090909090913,0.75,-0.2533333333333333,-0.5,-0.23529411764705888,,-0.625,0.3076923076923077,-0.19999999999999996,-0.15094339622641506,-0.7777777777777778,0.2268041237113403,0.5625,-0.125,-0.2941176470588235,0.3500000000000001,-0.038461538461538436,,0.5,-0.11926605504587151,-0.4285714285714286,0.0,-0.2857142857142857,0.0,-0.11428571428571432,,-0.4657534246575342,-0.16666666666666663,-1.0,,1.1,,3.0,0.0,-0.5555555555555556,-0.03448275862068961,,-0.2176640926640927,,
2018-01-27,2.4838709677419355,0.12244897959183665,,0.0,,0.8333333333333333,-0.5,1.0,-0.11764705882352944,-0.5,-0.1696428571428571,0.125,,-0.21875,0.5,0.0,-0.5,0.0625,-0.23529411764705888,-1.0,-0.375,1.75,,1.0,0.5,-0.75,-0.16666666666666663,0.0,0.5,-0.08333333333333337,0.3846153846153846,-0.17105263157894735,0.15999999999999992,,-0.4444444444444444,0.27604166666666674,-0.020408163265306145,-0.2142857142857143,-0.25,1.0,0.46153846153846145,,0.33333333333333326,0.11764705882352944,-0.25,-0.15555555555555556,3.0,0.15126050420168058,-0.16000000000000003,-0.7142857142857143,0.1875,0.40740740740740744,0.1200000000000001,,-0.6666666666666667,0.14583333333333326,0.5,3.0,0.10000000000000009,-1.0,-0.12903225806451613,,0.5384615384615385,-0.4,,,-0.38095238095238093,,-0.5,1.6,0.25,0.03571428571428581,,-0.08513263417643435,,
2018-01-28,-0.7592592592592593,-0.10909090909090913,,-1.0,,-0.030303030303030276,0.5454545454545454,-0.5,-0.4666666666666667,1.1428571428571428,0.15053763440860224,-0.11111111111111116,-0.5,-0.4,-0.4666666666666667,-1.0,0.5,0.05882352941176472,0.15384615384615374,,0.2666666666666666,-0.5454545454545454,,1.0,-0.6666666666666667,1.3333333333333335,0.19999999999999996,-0.1428571428571429,-1.0,-0.2727272727272727,-0.05555555555555558,0.031746031746031855,-0.2068965517241379,,-0.033333333333333326,-0.30612244897959184,0.14583333333333326,0.4545454545454546,-0.1428571428571429,-0.5,-0.4736842105263158,,-0.5,0.21052631578947367,0.0,0.3421052631578947,-0.875,-0.21167883211678828,-0.19047619047619047,3.5,-0.1228070175438597,-0.23684210526315785,-0.5714285714285714,,1.0,-0.0636363636363636,-0.6666666666666667,-0.5,0.6363636363636365,,-0.2962962962962963,,-0.21666666666666667,0.33333333333333326,-0.5,,-0.5384615384615384,,0.5,-0.5384615384615384,0.6000000000000001,-0.3448275862068966,,-0.049224544841537377,,
